0.84,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.43,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.85,0.16,11.44,-0.02,-0.01,-0.02,24.14
0.84,0.16,11.45,-0.02,-0.00,-0.02,24.13
0.84,0.16,11.45,-0.02,-0.00,-0.03,24.14
0.84,0.18,11.45,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.45,-0.02,-0.00,-0.02,24.13
0.85,0.17,11.45,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.13
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.13
0.84,0.16,11.43,-0.02,-0.00,-0.02,24.14
0.83,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.13
0.83,0.17,11.43,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.85,0.17,11.43,-0.02,-0.00,-0.03,24.13
0.84,0.18,11.44,-0.02,-0.00,-0.03,24.13
0.83,0.17,11.44,-0.02,-0.00,-0.02,24.12
0.83,0.18,11.43,-0.02,-0.00,-0.02,24.14
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.84,0.16,11.44,-0.02,-0.01,-0.03,24.14
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.83,0.17,11.43,-0.02,-0.00,-0.02,24.13
0.83,0.16,11.42,-0.02,-0.00,-0.02,24.13
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.14
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.13
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.13
0.83,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.15
0.85,0.17,11.43,-0.02,-0.01,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.14
0.84,0.17,11.43,-0.02,-0.01,-0.03,24.13
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.85,0.18,11.45,-0.02,-0.00,-0.02,24.14
0.84,0.18,11.46,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.46,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.45,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.15
0.84,0.17,11.45,-0.02,-0.01,-0.03,24.15
0.85,0.17,11.46,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.15
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.15
0.84,0.16,11.43,-0.02,-0.00,-0.02,24.14
0.84,0.16,11.43,-0.02,-0.00,-0.02,24.14
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.15
0.84,0.16,11.45,-0.02,-0.00,-0.02,24.14
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.14
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.14
0.85,0.16,11.43,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.14
0.84,0.18,11.42,-0.02,-0.00,-0.02,24.15
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.14
0.83,0.17,11.43,-0.02,-0.00,-0.02,24.15
0.83,0.18,11.43,-0.02,-0.00,-0.02,24.14
0.83,0.17,11.43,-0.02,-0.00,-0.02,24.14
0.83,0.18,11.43,-0.02,-0.00,-0.02,24.14
0.83,0.17,11.44,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.14
0.83,0.18,11.44,-0.02,-0.01,-0.02,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.14
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.15
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.14
0.84,0.16,11.44,-0.02,-0.01,-0.03,24.14
0.84,0.16,11.43,-0.02,-0.01,-0.03,24.14
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.15
0.85,0.16,11.43,-0.02,-0.01,-0.02,24.15
0.85,0.16,11.42,-0.02,-0.01,-0.02,24.16
0.84,0.18,11.43,-0.02,-0.00,-0.02,24.16
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.16
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.15
0.84,0.15,11.44,-0.02,-0.00,-0.02,24.15
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.15
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.16
0.84,0.16,11.43,-0.02,-0.01,-0.03,24.16
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.17
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.15
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.15
0.85,0.16,11.45,-0.02,-0.01,-0.03,24.16
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.15
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.16
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.15
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.15
0.85,0.17,11.45,-0.02,-0.00,-0.02,24.15
0.85,0.17,11.46,-0.02,-0.00,-0.02,24.15
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.16
0.85,0.17,11.45,-0.02,-0.01,-0.03,24.16
0.85,0.17,11.45,-0.02,-0.01,-0.02,24.15
0.84,0.16,11.44,-0.02,-0.00,-0.03,24.16
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.16
0.85,0.17,11.44,-0.02,-0.01,-0.03,24.15
0.85,0.16,11.45,-0.02,-0.01,-0.02,24.15
0.83,0.16,11.44,-0.02,-0.01,-0.02,24.15
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.15
0.85,0.17,11.43,-0.02,-0.00,-0.03,24.15
0.83,0.17,11.43,-0.02,-0.01,-0.03,24.16
0.84,0.16,11.43,-0.02,-0.01,-0.03,24.16
0.83,0.17,11.45,-0.02,-0.01,-0.03,24.17
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.16
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.16
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.16
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.16
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.16
0.85,0.17,11.45,-0.02,-0.01,-0.03,24.16
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.16
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.16
0.84,0.18,11.43,-0.02,-0.00,-0.03,24.17
0.84,0.18,11.43,-0.02,-0.01,-0.03,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.17
0.84,0.17,11.43,-0.02,-0.01,-0.03,24.16
0.85,0.16,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.16
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.85,0.18,11.44,-0.02,-0.01,-0.02,24.16
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.16
0.85,0.17,11.43,-0.02,-0.00,-0.03,24.16
0.83,0.17,11.43,-0.02,-0.01,-0.03,24.16
0.84,0.17,11.43,-0.02,-0.01,-0.03,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.16
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.16
0.85,0.17,11.44,-0.02,-0.01,-0.03,24.16
0.84,0.18,11.44,-0.02,-0.01,-0.03,24.16
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.17
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.17
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.16
0.83,0.18,11.44,-0.02,-0.00,-0.03,24.15
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.16
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.15
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.15
0.83,0.17,11.43,-0.02,-0.01,-0.02,24.16
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.16
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.16
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.17
0.84,0.16,11.43,-0.02,-0.00,-0.03,24.17
0.84,0.18,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.18,11.44,-0.02,-0.00,-0.02,24.16
0.84,0.16,11.45,-0.02,-0.01,-0.02,24.17
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.17
0.83,0.17,11.45,-0.02,-0.01,-0.03,24.17
0.85,0.17,11.44,-0.02,-0.01,-0.03,24.16
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.17
0.85,0.16,11.43,-0.02,-0.00,-0.03,24.16
0.85,0.16,11.44,-0.02,-0.00,-0.03,24.17
0.83,0.17,11.43,-0.02,-0.01,-0.03,24.17
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.17
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.18
0.85,0.17,11.45,-0.02,-0.00,-0.03,24.18
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.17
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.17
0.85,0.16,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.16,11.43,-0.02,-0.00,-0.03,24.18
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.17
0.83,0.17,11.44,-0.02,-0.00,-0.03,24.18
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.18
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.18
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.17
0.85,0.16,11.45,-0.02,-0.00,-0.02,24.18
0.85,0.16,11.45,-0.02,-0.00,-0.02,24.18
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.17
0.85,0.17,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.45,-0.02,-0.01,-0.03,24.18
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.18
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.17
0.83,0.16,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.16,11.45,-0.02,-0.01,-0.02,24.17
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.18
0.84,0.16,11.43,-0.02,-0.00,-0.02,24.18
0.83,0.17,11.44,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.18
0.83,0.17,11.44,-0.02,-0.00,-0.03,24.18
0.84,0.17,11.44,-0.02,-0.00,-0.03,24.18
0.83,0.17,11.44,-0.02,-0.01,-0.02,24.18
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.19
0.85,0.16,11.43,-0.02,-0.00,-0.02,24.18
0.84,0.17,11.42,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.17
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.18
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.17
0.84,0.16,11.44,-0.02,-0.00,-0.02,24.18
0.84,0.17,11.45,-0.02,-0.00,-0.02,24.19
0.83,0.16,11.45,-0.02,-0.00,-0.02,24.19
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.19
0.85,0.16,11.43,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.20
0.85,0.17,11.45,-0.02,-0.01,-0.03,24.20
0.86,0.17,11.44,-0.02,-0.00,-0.02,24.20
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.19
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.20
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.20
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.20
0.84,0.16,11.43,-0.02,-0.00,-0.02,24.20
0.85,0.17,11.45,-0.02,-0.00,-0.03,24.20
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.20
0.85,0.17,11.45,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.20
0.83,0.17,11.44,-0.02,-0.01,-0.02,24.19
0.83,0.18,11.44,-0.02,-0.00,-0.02,24.19
0.83,0.17,11.44,-0.02,-0.01,-0.02,24.20
0.83,0.18,11.43,-0.02,-0.01,-0.02,24.21
0.84,0.18,11.44,-0.02,-0.01,-0.03,24.21
0.84,0.17,11.44,-0.02,-0.01,-0.03,24.20
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.21
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.21
0.85,0.17,11.43,-0.02,-0.00,-0.02,24.21
0.84,0.17,11.44,-0.02,-0.00,-0.02,24.20
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.45,-0.02,-0.01,-0.02,24.21
0.85,0.16,11.44,-0.02,-0.00,-0.02,24.21
0.84,0.17,11.45,-0.02,-0.00,-0.03,24.19
0.84,0.18,11.44,-0.02,-0.00,-0.03,24.21
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.43,-0.02,-0.00,-0.02,24.20
0.84,0.17,11.43,-0.02,-0.01,-0.02,24.20
0.85,0.16,11.44,-0.02,-0.01,-0.03,24.20
0.85,0.16,11.44,-0.02,-0.01,-0.03,24.21
0.85,0.17,11.44,-0.02,-0.01,-0.02,24.21
0.84,0.17,11.44,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.42,-0.02,-0.01,-0.03,24.21
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.20
0.84,0.17,11.43,-0.02,-0.00,-0.03,24.20
0.83,0.18,11.44,-0.02,-0.00,-0.03,24.21
0.83,0.17,11.44,-0.02,-0.01,-0.03,24.21
0.84,0.16,11.43,-0.02,-0.01,-0.02,24.20
0.85,0.17,11.43,-0.02,-0.01,-0.02,24.20
0.85,0.17,11.44,-0.02,-0.00,-0.03,24.20
0.83,0.18,11.44,-0.02,-0.00,-0.03,24.20
